,valid,date,time,hour,altimeter,sea_level_pressure
2939,2023-09-28 07:04:00,2023-09-28,07:04:00,7,30.3,1025.2
2940,2023-09-28 07:51:00,2023-09-28,07:51:00,7,30.29,1024.9
2941,2023-09-28 08:35:00,2023-09-28,08:35:00,8,30.29,1025.2
2942,2023-09-28 08:51:00,2023-09-28,08:51:00,8,30.29,1024.7
2943,2023-09-28 09:51:00,2023-09-28,09:51:00,9,30.29,1024.7
2944,2023-09-28 10:51:00,2023-09-28,10:51:00,10,30.3,1025.0
2945,2023-09-28 11:51:00,2023-09-28,11:51:00,11,30.31,1025.6
2946,2023-09-28 12:51:00,2023-09-28,12:51:00,12,30.31,1025.6
2947,2023-09-28 13:51:00,2023-09-28,13:51:00,13,30.32,1025.9
2948,2023-09-28 14:51:00,2023-09-28,14:51:00,14,30.32,1025.8
2949,2023-09-28 15:51:00,2023-09-28,15:51:00,15,30.31,1025.5
2950,2023-09-28 16:51:00,2023-09-28,16:51:00,16,30.3,1025.2
2951,2023-09-28 17:12:00,2023-09-28,17:12:00,17,30.3,1025.2
2952,2023-09-28 17:51:00,2023-09-28,17:51:00,17,30.29,1024.7
2953,2023-09-28 18:14:00,2023-09-28,18:14:00,18,30.28,1025.2
2954,2023-09-28 18:51:00,2023-09-28,18:51:00,18,30.28,1024.3
2955,2023-09-28 19:51:00,2023-09-28,19:51:00,19,30.26,1023.8
2956,2023-09-28 20:51:00,2023-09-28,20:51:00,20,30.26,1023.8
2957,2023-09-28 21:22:00,2023-09-28,21:22:00,21,30.26,1025.2
2958,2023-09-28 21:31:00,2023-09-28,21:31:00,21,30.26,1025.2
2959,2023-09-28 21:42:00,2023-09-28,21:42:00,21,30.26,1025.2
2960,2023-09-28 21:51:00,2023-09-28,21:51:00,21,30.26,1023.7
2961,2023-09-28 22:51:00,2023-09-28,22:51:00,22,30.25,1023.5
2962,2023-09-28 23:51:00,2023-09-28,23:51:00,23,30.26,1023.9
2963,2023-09-29 00:51:00,2023-09-29,00:51:00,0,30.27,1024.0
2964,2023-09-29 01:51:00,2023-09-29,01:51:00,1,30.26,1023.6
2965,2023-09-29 02:18:00,2023-09-29,02:18:00,2,30.27,1025.2
2966,2023-09-29 02:51:00,2023-09-29,02:51:00,2,30.26,1023.6
2967,2023-09-29 03:15:00,2023-09-29,03:15:00,3,30.25,1021.8
2968,2023-09-29 03:25:00,2023-09-29,03:25:00,3,30.25,1021.8
2969,2023-09-29 03:30:00,2023-09-29,03:30:00,3,30.25,1021.8
2970,2023-09-29 03:39:00,2023-09-29,03:39:00,3,30.25,1021.8
2971,2023-09-29 03:41:00,2023-09-29,03:41:00,3,30.24,1021.8
2972,2023-09-29 03:46:00,2023-09-29,03:46:00,3,30.25,1021.8
2973,2023-09-29 03:51:00,2023-09-29,03:51:00,3,30.25,1023.3
2974,2023-09-29 03:59:00,2023-09-29,03:59:00,3,30.24,1021.8
2975,2023-09-29 04:10:00,2023-09-29,04:10:00,4,30.23,1021.8
2976,2023-09-29 04:31:00,2023-09-29,04:31:00,4,30.23,1021.8
2977,2023-09-29 04:49:00,2023-09-29,04:49:00,4,30.25,1021.8
2978,2023-09-29 04:51:00,2023-09-29,04:51:00,4,30.25,1023.4
2979,2023-09-29 05:03:00,2023-09-29,05:03:00,5,30.24,1021.8
2980,2023-09-29 05:11:00,2023-09-29,05:11:00,5,30.24,1021.8
2981,2023-09-29 05:31:00,2023-09-29,05:31:00,5,30.23,1021.8
2982,2023-09-29 05:40:00,2023-09-29,05:40:00,5,30.23,1021.8
2983,2023-09-29 05:51:00,2023-09-29,05:51:00,5,30.23,1022.9
2984,2023-09-29 05:59:00,2023-09-29,05:59:00,5,30.22,1021.8
2985,2023-09-29 06:51:00,2023-09-29,06:51:00,6,30.21,1022.1
2986,2023-09-29 06:57:00,2023-09-29,06:57:00,6,30.21,1021.8
2987,2023-09-29 07:15:00,2023-09-29,07:15:00,7,30.2,1021.8
2988,2023-09-29 07:35:00,2023-09-29,07:35:00,7,30.2,1021.8
2989,2023-09-29 07:44:00,2023-09-29,07:44:00,7,30.19,1021.8
2990,2023-09-29 07:51:00,2023-09-29,07:51:00,7,30.19,1021.4
2991,2023-09-29 08:02:00,2023-09-29,08:02:00,8,30.19,1021.8
2992,2023-09-29 08:04:00,2023-09-29,08:04:00,8,30.19,1021.8
2993,2023-09-29 08:51:00,2023-09-29,08:51:00,8,30.18,1021.2
2994,2023-09-29 09:10:00,2023-09-29,09:10:00,9,30.18,1021.8
2995,2023-09-29 09:51:00,2023-09-29,09:51:00,9,30.19,1021.4
2996,2023-09-29 10:05:00,2023-09-29,10:05:00,10,30.19,1021.8
2997,2023-09-29 10:19:00,2023-09-29,10:19:00,10,30.18,1021.8
2998,2023-09-29 10:51:00,2023-09-29,10:51:00,10,30.19,1021.3
2999,2023-09-29 11:36:00,2023-09-29,11:36:00,11,30.19,1021.8
3000,2023-09-29 11:43:00,2023-09-29,11:43:00,11,30.19,1021.8
3001,2023-09-29 11:51:00,2023-09-29,11:51:00,11,30.2,1021.6
3002,2023-09-29 11:58:00,2023-09-29,11:58:00,11,30.2,1021.8
3003,2023-09-29 12:22:00,2023-09-29,12:22:00,12,30.2,1021.8
3004,2023-09-29 12:39:00,2023-09-29,12:39:00,12,30.21,1021.8
3005,2023-09-29 12:51:00,2023-09-29,12:51:00,12,30.21,1022.0
3006,2023-09-29 13:13:00,2023-09-29,13:13:00,13,30.21,1021.8
3007,2023-09-29 13:20:00,2023-09-29,13:20:00,13,30.21,1021.8
3008,2023-09-29 13:51:00,2023-09-29,13:51:00,13,30.22,1022.3
3009,2023-09-29 14:13:00,2023-09-29,14:13:00,14,30.22,1021.8
3010,2023-09-29 14:24:00,2023-09-29,14:24:00,14,30.22,1021.8
3011,2023-09-29 14:51:00,2023-09-29,14:51:00,14,30.2,1021.7
3012,2023-09-29 14:53:00,2023-09-29,14:53:00,14,30.2,1021.8
3013,2023-09-29 14:57:00,2023-09-29,14:57:00,14,30.19,1021.8
3014,2023-09-29 15:19:00,2023-09-29,15:19:00,15,30.19,1021.8
3015,2023-09-29 15:39:00,2023-09-29,15:39:00,15,30.2,1021.8
3016,2023-09-29 15:51:00,2023-09-29,15:51:00,15,30.19,1021.6
3017,2023-09-29 16:47:00,2023-09-29,16:47:00,16,30.19,1021.8
3018,2023-09-29 16:51:00,2023-09-29,16:51:00,16,30.19,1021.2
3019,2023-09-29 16:59:00,2023-09-29,16:59:00,16,30.18,1021.8
3020,2023-09-29 17:09:00,2023-09-29,17:09:00,17,30.18,1021.8
3021,2023-09-29 17:25:00,2023-09-29,17:25:00,17,30.17,1021.8
3022,2023-09-29 17:51:00,2023-09-29,17:51:00,17,30.16,1020.3
3023,2023-09-29 18:01:00,2023-09-29,18:01:00,18,30.16,1021.8
3024,2023-09-29 18:51:00,2023-09-29,18:51:00,18,30.13,1019.5
3025,2023-09-29 19:51:00,2023-09-29,19:51:00,19,30.14,1019.8
3026,2023-09-29 20:10:00,2023-09-29,20:10:00,20,30.14,1018.4
3027,2023-09-29 20:51:00,2023-09-29,20:51:00,20,30.14,1019.7
3028,2023-09-29 21:25:00,2023-09-29,21:25:00,21,30.14,1018.4
3029,2023-09-29 21:51:00,2023-09-29,21:51:00,21,30.14,1019.7
3030,2023-09-29 22:51:00,2023-09-29,22:51:00,22,30.14,1019.7
3031,2023-09-29 23:51:00,2023-09-29,23:51:00,23,30.16,1020.3
3032,2023-09-30 00:51:00,2023-09-30,00:51:00,0,30.16,1020.5
3033,2023-09-30 01:51:00,2023-09-30,01:51:00,1,30.15,1020.2
3034,2023-09-30 02:51:00,2023-09-30,02:51:00,2,30.15,1020.1
3035,2023-09-30 03:51:00,2023-09-30,03:51:00,3,30.17,1020.6
3036,2023-09-30 04:51:00,2023-09-30,04:51:00,4,30.15,1020.0
3037,2023-09-30 05:51:00,2023-09-30,05:51:00,5,30.14,1019.6
3038,2023-09-30 06:51:00,2023-09-30,06:51:00,6,30.13,1019.3
3039,2023-09-30 07:30:00,2023-09-30,07:30:00,7,30.13,1018.4
3040,2023-09-30 07:51:00,2023-09-30,07:51:00,7,30.14,1019.6
3041,2023-09-30 08:51:00,2023-09-30,08:51:00,8,30.15,1019.9
3042,2023-09-30 09:51:00,2023-09-30,09:51:00,9,30.16,1020.4
3043,2023-09-30 10:51:00,2023-09-30,10:51:00,10,30.18,1020.9
3044,2023-09-30 11:39:00,2023-09-30,11:39:00,11,30.19,1021.8
3045,2023-09-30 11:51:00,2023-09-30,11:51:00,11,30.19,1021.5
3046,2023-09-30 12:13:00,2023-09-30,12:13:00,12,30.2,1021.8
3047,2023-09-30 12:28:00,2023-09-30,12:28:00,12,30.21,1021.8
3048,2023-09-30 12:40:00,2023-09-30,12:40:00,12,30.21,1021.8
3049,2023-09-30 12:51:00,2023-09-30,12:51:00,12,30.21,1022.1
3050,2023-09-30 13:00:00,2023-09-30,13:00:00,13,30.21,1021.8
3051,2023-09-30 13:51:00,2023-09-30,13:51:00,13,30.22,1022.3
3052,2023-09-30 14:21:00,2023-09-30,14:21:00,14,30.22,1021.8
3053,2023-09-30 14:31:00,2023-09-30,14:31:00,14,30.22,1021.8
3054,2023-09-30 14:51:00,2023-09-30,14:51:00,14,30.22,1022.5
3055,2023-09-30 15:36:00,2023-09-30,15:36:00,15,30.22,1021.8
3056,2023-09-30 15:49:00,2023-09-30,15:49:00,15,30.23,1021.8
3057,2023-09-30 15:51:00,2023-09-30,15:51:00,15,30.23,1022.6
3058,2023-09-30 16:23:00,2023-09-30,16:23:00,16,30.22,1021.8
3059,2023-09-30 16:49:00,2023-09-30,16:49:00,16,30.22,1021.8
3060,2023-09-30 16:51:00,2023-09-30,16:51:00,16,30.22,1022.4
3061,2023-09-30 17:26:00,2023-09-30,17:26:00,17,30.21,1021.8
3062,2023-09-30 17:51:00,2023-09-30,17:51:00,17,30.2,1021.9
3063,2023-09-30 18:51:00,2023-09-30,18:51:00,18,30.19,1021.5
3064,2023-09-30 19:51:00,2023-09-30,19:51:00,19,30.19,1021.3
3065,2023-09-30 20:51:00,2023-09-30,20:51:00,20,30.2,1021.6
3066,2023-09-30 21:13:00,2023-09-30,21:13:00,21,30.21,1021.8
3067,2023-09-30 21:20:00,2023-09-30,21:20:00,21,30.21,1021.8
3068,2023-09-30 21:51:00,2023-09-30,21:51:00,21,30.2,1021.9
3069,2023-09-30 22:09:00,2023-09-30,22:09:00,22,30.2,1021.8
3070,2023-09-30 22:32:00,2023-09-30,22:32:00,22,30.2,1021.8
3071,2023-09-30 22:51:00,2023-09-30,22:51:00,22,30.21,1022.0
3072,2023-09-30 23:51:00,2023-09-30,23:51:00,23,30.2,1021.7
3073,2023-10-01 00:51:00,2023-10-01,00:51:00,0,30.21,1022.0
3074,2023-10-01 01:51:00,2023-10-01,01:51:00,1,30.2,1021.9
3075,2023-10-01 02:51:00,2023-10-01,02:51:00,2,30.2,1021.9
3076,2023-10-01 03:51:00,2023-10-01,03:51:00,3,30.19,1021.5
3077,2023-10-01 04:51:00,2023-10-01,04:51:00,4,30.2,1021.7
3078,2023-10-01 05:51:00,2023-10-01,05:51:00,5,30.2,1021.6
3079,2023-10-01 07:51:00,2023-10-01,07:51:00,7,30.18,1021.2
3080,2023-10-01 08:51:00,2023-10-01,08:51:00,8,30.18,1021.1
3081,2023-10-01 09:51:00,2023-10-01,09:51:00,9,30.2,1021.6
3082,2023-10-01 10:51:00,2023-10-01,10:51:00,10,30.22,1022.3
3083,2023-10-01 11:51:00,2023-10-01,11:51:00,11,30.23,1022.8
3084,2023-10-01 12:51:00,2023-10-01,12:51:00,12,30.24,1023.1
3085,2023-10-01 13:51:00,2023-10-01,13:51:00,13,30.24,1023.0
3086,2023-10-01 14:51:00,2023-10-01,14:51:00,14,30.24,1023.0
3087,2023-10-01 15:51:00,2023-10-01,15:51:00,15,30.23,1022.6
3088,2023-10-01 16:51:00,2023-10-01,16:51:00,16,30.22,1022.3
3089,2023-10-01 17:51:00,2023-10-01,17:51:00,17,30.19,1021.3
3090,2023-10-01 18:51:00,2023-10-01,18:51:00,18,30.18,1020.9
3091,2023-10-01 19:51:00,2023-10-01,19:51:00,19,30.16,1020.3
3092,2023-10-01 20:51:00,2023-10-01,20:51:00,20,30.16,1020.3
3093,2023-10-01 21:51:00,2023-10-01,21:51:00,21,30.16,1020.5
3094,2023-10-01 22:51:00,2023-10-01,22:51:00,22,30.17,1020.7
3095,2023-10-01 23:51:00,2023-10-01,23:51:00,23,30.17,1020.9
3096,2023-10-02 00:51:00,2023-10-02,00:51:00,0,30.18,1021.0
3097,2023-10-02 01:51:00,2023-10-02,01:51:00,1,30.18,1021.0
3098,2023-10-02 02:51:00,2023-10-02,02:51:00,2,30.18,1021.2
3099,2023-10-02 03:51:00,2023-10-02,03:51:00,3,30.19,1021.3
3100,2023-10-02 04:51:00,2023-10-02,04:51:00,4,30.18,1021.0
3101,2023-10-02 05:51:00,2023-10-02,05:51:00,5,30.18,1021.2
3102,2023-10-02 06:51:00,2023-10-02,06:51:00,6,30.19,1021.6
3103,2023-10-02 07:51:00,2023-10-02,07:51:00,7,30.2,1021.6
3104,2023-10-02 08:51:00,2023-10-02,08:51:00,8,30.2,1021.8
3105,2023-10-02 09:51:00,2023-10-02,09:51:00,9,30.21,1022.1
3106,2023-10-02 10:51:00,2023-10-02,10:51:00,10,30.22,1022.4
3107,2023-10-02 11:51:00,2023-10-02,11:51:00,11,30.22,1022.4
3108,2023-10-02 12:51:00,2023-10-02,12:51:00,12,30.23,1022.8
3109,2023-10-02 13:51:00,2023-10-02,13:51:00,13,30.24,1022.9
3110,2023-10-02 14:51:00,2023-10-02,14:51:00,14,30.23,1022.8
3111,2023-10-02 15:51:00,2023-10-02,15:51:00,15,30.23,1022.7
3112,2023-10-02 16:51:00,2023-10-02,16:51:00,16,30.22,1022.3
3113,2023-10-02 17:51:00,2023-10-02,17:51:00,17,30.2,1021.8
3114,2023-10-02 18:51:00,2023-10-02,18:51:00,18,30.19,1021.4
3115,2023-10-02 19:51:00,2023-10-02,19:51:00,19,30.18,1021.2
3116,2023-10-02 20:51:00,2023-10-02,20:51:00,20,30.19,1021.3
3117,2023-10-02 21:51:00,2023-10-02,21:51:00,21,30.19,1021.2
3118,2023-10-02 22:51:00,2023-10-02,22:51:00,22,30.2,1021.7
3119,2023-10-02 23:51:00,2023-10-02,23:51:00,23,30.21,1022.1
3120,2023-10-03 00:51:00,2023-10-03,00:51:00,0,30.21,1022.1
3121,2023-10-03 01:51:00,2023-10-03,01:51:00,1,30.22,1022.3
3122,2023-10-03 02:51:00,2023-10-03,02:51:00,2,30.22,1022.3
3123,2023-10-03 03:51:00,2023-10-03,03:51:00,3,30.21,1022.2
3124,2023-10-03 04:51:00,2023-10-03,04:51:00,4,30.21,1022.1
3125,2023-10-03 05:51:00,2023-10-03,05:51:00,5,30.21,1022.1
3126,2023-10-03 06:51:00,2023-10-03,06:51:00,6,30.21,1022.0
3127,2023-10-03 07:51:00,2023-10-03,07:51:00,7,30.2,1021.8
3128,2023-10-03 08:51:00,2023-10-03,08:51:00,8,30.2,1021.6
3129,2023-10-03 09:51:00,2023-10-03,09:51:00,9,30.2,1021.9
3130,2023-10-03 10:51:00,2023-10-03,10:51:00,10,30.21,1022.1
3131,2023-10-03 11:51:00,2023-10-03,11:51:00,11,30.22,1022.3
3132,2023-10-03 12:51:00,2023-10-03,12:51:00,12,30.22,1022.3
3133,2023-10-03 13:51:00,2023-10-03,13:51:00,13,30.22,1022.5
3134,2023-10-03 14:51:00,2023-10-03,14:51:00,14,30.22,1022.3
3135,2023-10-03 15:51:00,2023-10-03,15:51:00,15,30.2,1021.8
3136,2023-10-03 16:51:00,2023-10-03,16:51:00,16,30.19,1021.5
3137,2023-10-03 17:51:00,2023-10-03,17:51:00,17,30.18,1021.0
3138,2023-10-03 18:51:00,2023-10-03,18:51:00,18,30.16,1020.3
3139,2023-10-03 19:51:00,2023-10-03,19:51:00,19,30.15,1020.0
3140,2023-10-03 20:51:00,2023-10-03,20:51:00,20,30.14,1019.6
3141,2023-10-03 21:51:00,2023-10-03,21:51:00,21,30.14,1019.7
3142,2023-10-03 22:51:00,2023-10-03,22:51:00,22,30.15,1020.1
3143,2023-10-03 23:51:00,2023-10-03,23:51:00,23,30.16,1020.4
3144,2023-10-04 00:51:00,2023-10-04,00:51:00,0,30.17,1020.6
3145,2023-10-04 01:51:00,2023-10-04,01:51:00,1,30.17,1020.7
3146,2023-10-04 02:51:00,2023-10-04,02:51:00,2,30.17,1020.7
3147,2023-10-04 03:51:00,2023-10-04,03:51:00,3,30.17,1020.6
3148,2023-10-04 04:51:00,2023-10-04,04:51:00,4,30.16,1020.3
3149,2023-10-04 05:51:00,2023-10-04,05:51:00,5,30.16,1020.3
3150,2023-10-04 06:51:00,2023-10-04,06:51:00,6,30.17,1020.5
3151,2023-10-04 07:51:00,2023-10-04,07:51:00,7,30.17,1020.6
3152,2023-10-04 08:51:00,2023-10-04,08:51:00,8,30.18,1020.9
3153,2023-10-04 09:51:00,2023-10-04,09:51:00,9,30.19,1021.5
3154,2023-10-04 10:51:00,2023-10-04,10:51:00,10,30.2,1021.7
3155,2023-10-04 11:51:00,2023-10-04,11:51:00,11,30.22,1022.4
3156,2023-10-04 12:51:00,2023-10-04,12:51:00,12,30.24,1022.9
3157,2023-10-04 13:51:00,2023-10-04,13:51:00,13,30.24,1023.2
3158,2023-10-04 14:51:00,2023-10-04,14:51:00,14,30.25,1023.4
3159,2023-10-04 15:51:00,2023-10-04,15:51:00,15,30.24,1023.0
3160,2023-10-04 16:51:00,2023-10-04,16:51:00,16,30.23,1022.5
3161,2023-10-04 17:51:00,2023-10-04,17:51:00,17,30.21,1022.0
3162,2023-10-04 18:51:00,2023-10-04,18:51:00,18,30.21,1021.9
3163,2023-10-04 19:51:00,2023-10-04,19:51:00,19,30.2,1021.8
3164,2023-10-04 20:51:00,2023-10-04,20:51:00,20,30.2,1021.8
3165,2023-10-04 21:51:00,2023-10-04,21:51:00,21,30.2,1021.9
3166,2023-10-04 22:51:00,2023-10-04,22:51:00,22,30.21,1022.2
3167,2023-10-04 23:51:00,2023-10-04,23:51:00,23,30.22,1022.5
3168,2023-10-05 00:51:00,2023-10-05,00:51:00,0,30.23,1022.8
3169,2023-10-05 01:51:00,2023-10-05,01:51:00,1,30.24,1023.1
3170,2023-10-05 02:51:00,2023-10-05,02:51:00,2,30.25,1023.3
3171,2023-10-05 03:51:00,2023-10-05,03:51:00,3,30.25,1023.4
3172,2023-10-05 04:51:00,2023-10-05,04:51:00,4,30.25,1023.4
3173,2023-10-05 05:51:00,2023-10-05,05:51:00,5,30.26,1023.6
3174,2023-10-05 06:51:00,2023-10-05,06:51:00,6,30.26,1023.7
3175,2023-10-05 07:51:00,2023-10-05,07:51:00,7,30.26,1023.6
3176,2023-10-05 08:51:00,2023-10-05,08:51:00,8,30.25,1023.3
3177,2023-10-05 09:51:00,2023-10-05,09:51:00,9,30.27,1024.0
3178,2023-10-05 10:51:00,2023-10-05,10:51:00,10,30.28,1024.4
3179,2023-10-05 11:51:00,2023-10-05,11:51:00,11,30.29,1024.9
3180,2023-10-05 12:51:00,2023-10-05,12:51:00,12,30.29,1024.7
3181,2023-10-05 13:51:00,2023-10-05,13:51:00,13,30.3,1025.0
3182,2023-10-05 14:51:00,2023-10-05,14:51:00,14,30.29,1024.9
3183,2023-10-05 15:51:00,2023-10-05,15:51:00,15,30.28,1024.3
3184,2023-10-05 16:51:00,2023-10-05,16:51:00,16,30.25,1023.3
3185,2023-10-05 17:51:00,2023-10-05,17:51:00,17,30.22,1022.3
3186,2023-10-05 18:51:00,2023-10-05,18:51:00,18,30.21,1022.0
3187,2023-10-05 19:51:00,2023-10-05,19:51:00,19,30.19,1021.3
3188,2023-10-05 20:51:00,2023-10-05,20:51:00,20,30.19,1021.3
3189,2023-10-05 21:51:00,2023-10-05,21:51:00,21,30.19,1021.3
3190,2023-10-05 22:51:00,2023-10-05,22:51:00,22,30.18,1021.1
3191,2023-10-05 23:51:00,2023-10-05,23:51:00,23,30.18,1021.2
3192,2023-10-06 00:51:00,2023-10-06,00:51:00,0,30.18,1021.1
3193,2023-10-06 01:51:00,2023-10-06,01:51:00,1,30.18,1021.1
3194,2023-10-06 02:51:00,2023-10-06,02:51:00,2,30.17,1020.7
3195,2023-10-06 03:01:00,2023-10-06,03:01:00,3,30.16,1021.8
3196,2023-10-06 03:51:00,2023-10-06,03:51:00,3,30.16,1020.2
3197,2023-10-06 04:47:00,2023-10-06,04:47:00,4,30.14,1018.4
3198,2023-10-06 04:51:00,2023-10-06,04:51:00,4,30.14,1019.8
3199,2023-10-06 05:51:00,2023-10-06,05:51:00,5,30.13,1019.5
3200,2023-10-06 06:51:00,2023-10-06,06:51:00,6,30.12,1019.0
3201,2023-10-06 07:20:00,2023-10-06,07:20:00,7,30.11,1018.4
3202,2023-10-06 07:51:00,2023-10-06,07:51:00,7,30.09,1018.2
3203,2023-10-06 08:17:00,2023-10-06,08:17:00,8,30.09,1018.4
3204,2023-10-06 08:51:00,2023-10-06,08:51:00,8,30.08,1017.8
3205,2023-10-06 09:51:00,2023-10-06,09:51:00,9,30.08,1017.7
3206,2023-10-06 10:13:00,2023-10-06,10:13:00,10,30.09,1018.4
3207,2023-10-06 10:22:00,2023-10-06,10:22:00,10,30.09,1018.4
3208,2023-10-06 10:30:00,2023-10-06,10:30:00,10,30.08,1018.4
3209,2023-10-06 10:39:00,2023-10-06,10:39:00,10,30.09,1018.4
3210,2023-10-06 10:51:00,2023-10-06,10:51:00,10,30.08,1017.7
3211,2023-10-06 11:51:00,2023-10-06,11:51:00,11,30.08,1017.7
3212,2023-10-06 12:16:00,2023-10-06,12:16:00,12,30.08,1018.4
3213,2023-10-06 12:51:00,2023-10-06,12:51:00,12,30.08,1017.8
3214,2023-10-06 13:05:00,2023-10-06,13:05:00,13,30.08,1018.4
3215,2023-10-06 13:24:00,2023-10-06,13:24:00,13,30.08,1018.4
3216,2023-10-06 13:31:00,2023-10-06,13:31:00,13,30.08,1018.4
3217,2023-10-06 13:51:00,2023-10-06,13:51:00,13,30.08,1017.8
3218,2023-10-06 14:10:00,2023-10-06,14:10:00,14,30.08,1018.4
3219,2023-10-06 14:24:00,2023-10-06,14:24:00,14,30.08,1018.4
3220,2023-10-06 14:51:00,2023-10-06,14:51:00,14,30.07,1017.3
3221,2023-10-06 15:42:00,2023-10-06,15:42:00,15,30.06,1018.4
3222,2023-10-06 15:51:00,2023-10-06,15:51:00,15,30.06,1017.0
3223,2023-10-06 16:10:00,2023-10-06,16:10:00,16,30.06,1018.4
3224,2023-10-06 16:51:00,2023-10-06,16:51:00,16,30.04,1016.3
3225,2023-10-06 17:11:00,2023-10-06,17:11:00,17,30.03,1015.0
3226,2023-10-06 17:51:00,2023-10-06,17:51:00,17,30.02,1015.7
3227,2023-10-06 18:51:00,2023-10-06,18:51:00,18,30.01,1015.4
3228,2023-10-06 19:34:00,2023-10-06,19:34:00,19,30.0,1015.0
3229,2023-10-06 19:51:00,2023-10-06,19:51:00,19,30.0,1014.9
3230,2023-10-06 20:11:00,2023-10-06,20:11:00,20,29.99,1015.0
3231,2023-10-06 20:33:00,2023-10-06,20:33:00,20,29.98,1015.0
3232,2023-10-06 20:51:00,2023-10-06,20:51:00,20,29.99,1014.7
3233,2023-10-06 21:02:00,2023-10-06,21:02:00,21,29.99,1015.0
3234,2023-10-06 21:39:00,2023-10-06,21:39:00,21,29.99,1015.0
3235,2023-10-06 21:51:00,2023-10-06,21:51:00,21,29.99,1014.6
3236,2023-10-06 22:51:00,2023-10-06,22:51:00,22,29.99,1014.5
3237,2023-10-06 23:51:00,2023-10-06,23:51:00,23,29.98,1014.5
3238,2023-10-07 00:51:00,2023-10-07,00:51:00,0,29.97,1013.8
3239,2023-10-07 01:24:00,2023-10-07,01:24:00,1,29.97,1015.0
3240,2023-10-07 01:51:00,2023-10-07,01:51:00,1,29.96,1013.6
3241,2023-10-07 02:51:00,2023-10-07,02:51:00,2,29.94,1013.1
3242,2023-10-07 03:51:00,2023-10-07,03:51:00,3,29.92,1012.4
3243,2023-10-07 04:51:00,2023-10-07,04:51:00,4,29.9,1011.4
3244,2023-10-07 05:22:00,2023-10-07,05:22:00,5,29.89,1011.6
3245,2023-10-07 05:51:00,2023-10-07,05:51:00,5,29.88,1010.8
3246,2023-10-07 06:51:00,2023-10-07,06:51:00,6,29.85,1009.9
3247,2023-10-07 07:01:00,2023-10-07,07:01:00,7,29.84,1008.2
3248,2023-10-07 07:29:00,2023-10-07,07:29:00,7,29.84,1008.2
3249,2023-10-07 07:51:00,2023-10-07,07:51:00,7,29.83,1009.3
3250,2023-10-07 08:51:00,2023-10-07,08:51:00,8,29.81,1008.7
3251,2023-10-07 09:51:00,2023-10-07,09:51:00,9,29.8,1008.3
3252,2023-10-07 10:51:00,2023-10-07,10:51:00,10,29.79,1007.8
3253,2023-10-07 11:51:00,2023-10-07,11:51:00,11,29.78,1007.4
3254,2023-10-07 12:40:00,2023-10-07,12:40:00,12,29.77,1008.2
3255,2023-10-07 12:51:00,2023-10-07,12:51:00,12,29.77,1007.1
3256,2023-10-07 13:00:00,2023-10-07,13:00:00,13,29.77,1008.2
3257,2023-10-07 13:30:00,2023-10-07,13:30:00,13,29.76,1008.2
3258,2023-10-07 13:39:00,2023-10-07,13:39:00,13,29.76,1008.2
3259,2023-10-07 13:47:00,2023-10-07,13:47:00,13,29.75,1008.2
3260,2023-10-07 13:51:00,2023-10-07,13:51:00,13,29.75,1006.5
3261,2023-10-07 14:48:00,2023-10-07,14:48:00,14,29.73,1004.8
3262,2023-10-07 14:51:00,2023-10-07,14:51:00,14,29.73,1005.7
3263,2023-10-07 15:04:00,2023-10-07,15:04:00,15,29.72,1004.8
3264,2023-10-07 15:09:00,2023-10-07,15:09:00,15,29.72,1004.8
3265,2023-10-07 15:17:00,2023-10-07,15:17:00,15,29.71,1004.8
3266,2023-10-07 15:25:00,2023-10-07,15:25:00,15,29.71,1004.8
3267,2023-10-07 15:51:00,2023-10-07,15:51:00,15,29.7,1004.7
3268,2023-10-07 16:00:00,2023-10-07,16:00:00,16,29.69,1004.8
3269,2023-10-07 16:20:00,2023-10-07,16:20:00,16,29.69,1004.8
3270,2023-10-07 16:24:00,2023-10-07,16:24:00,16,29.68,1004.8
3271,2023-10-07 16:51:00,2023-10-07,16:51:00,16,29.67,1003.7
3272,2023-10-07 16:56:00,2023-10-07,16:56:00,16,29.67,1004.8
3273,2023-10-07 17:10:00,2023-10-07,17:10:00,17,29.66,1004.8
3274,2023-10-07 17:14:00,2023-10-07,17:14:00,17,29.66,1004.8
3275,2023-10-07 17:20:00,2023-10-07,17:20:00,17,29.66,1004.8
3276,2023-10-07 17:33:00,2023-10-07,17:33:00,17,29.66,1004.8
3277,2023-10-07 17:45:00,2023-10-07,17:45:00,17,29.66,1004.8
3278,2023-10-07 17:51:00,2023-10-07,17:51:00,17,29.67,1003.6
3279,2023-10-07 17:55:00,2023-10-07,17:55:00,17,29.67,1004.8
3280,2023-10-07 18:14:00,2023-10-07,18:14:00,18,29.67,1004.8
3281,2023-10-07 18:51:00,2023-10-07,18:51:00,18,29.68,1004.3
3282,2023-10-07 19:03:00,2023-10-07,19:03:00,19,29.68,1004.8
3283,2023-10-07 19:20:00,2023-10-07,19:20:00,19,29.67,1004.8
3284,2023-10-07 19:30:00,2023-10-07,19:30:00,19,29.67,1004.8
3285,2023-10-07 19:51:00,2023-10-07,19:51:00,19,29.67,1003.9
3286,2023-10-07 20:51:00,2023-10-07,20:51:00,20,29.67,1003.9
3287,2023-10-07 21:51:00,2023-10-07,21:51:00,21,29.66,1003.5
